label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.12297999113798141,0.9792772531509399,-5.8078710729603245e-09,0.24929340183734894,0.9107345342636108,-0.045830145478248596,0.35405269265174866,0.7589154839515686,-0.07422474771738052,0.40226835012435913,0.614130973815918,-0.1049625426530838,0.40758058428764343,0.5007427930831909,-0.13066545128822327,0.28375670313835144,0.6052082777023315,-0.01177415531128645,0.29280948638916016,0.5059982538223267,-0.035704128444194794,0.27310478687286377,0.6364091038703918,-0.03474533557891846,0.2632010281085968,0.7345941662788391,-0.035823434591293335,0.20807819068431854,0.5990025997161865,-0.022952808067202568,0.21918536722660065,0.49576109647750854,-0.08063803613185883,0.20830252766609192,0.657084047794342,-0.10381907224655151,0.20445066690444946,0.7591536045074463,-0.10484292358160019,0.1332015097141266,0.6136566400527954,-0.04096856713294983,0.14474594593048096,0.5032737255096436,-0.10170792043209076,0.14506188035011292,0.6615604758262634,-0.11470963805913925,0.14797821640968323,0.7629616260528564,-0.10837702453136444,0.05743984878063202,0.6440286040306091,-0.06368697434663773,0.07088921964168549,0.5553371906280518,-0.09642821550369263,0.08585880696773529,0.6653381586074829,-0.10034364461898804,0.09700783342123032,0.7418960928916931,-0.09584294259548187
A,0.14642947912216187,0.9643278121948242,-5.279745973751915e-09,0.26754313707351685,0.9110274314880371,-0.03867330402135849,0.3661765456199646,0.7784003019332886,-0.06309420615434647,0.4085114598274231,0.647579550743103,-0.09120865166187286,0.4127066731452942,0.5388895273208618,-0.11514932662248611,0.3016289174556732,0.6309261918067932,-0.0017311304109171033,0.31641334295272827,0.5381506681442261,-0.02364451438188553,0.2941392660140991,0.6523114442825317,-0.024186931550502777,0.2805628776550293,0.7482356429100037,-0.026183195412158966,0.2320243865251541,0.620736837387085,-0.014117047190666199,0.24959854781627655,0.5199336409568787,-0.0694289281964302,0.2359834462404251,0.6636402606964111,-0.09483397006988525,0.22747112810611725,0.767463207244873,-0.09782480448484421,0.16039365530014038,0.6292963027954102,-0.03294755890965462,0.17874696850776672,0.5231776237487793,-0.09053903818130493,0.17591331899166107,0.6682907342910767,-0.10608024150133133,0.17437130212783813,0.7699621915817261,-0.10239556431770325,0.08514128625392914,0.6524149775505066,-0.055961739271879196,0.10465186834335327,0.5692258477210999,-0.0886184424161911,0.11701186746358871,0.6704427599906921,-0.09493710845708847,0.12387678027153015,0.7454506158828735,-0.09250116348266602
A,0.14610646665096283,0.9755904674530029,-5.090424082254685e-09,0.2693752646446228,0.9161494374275208,-0.04089237004518509,0.3688790798187256,0.7851568460464478,-0.06735377013683319,0.41526728868484497,0.6547677516937256,-0.09756836295127869,0.4231310486793518,0.5487319827079773,-0.12372076511383057,0.3026888966560364,0.6345915198326111,-0.005008979234844446,0.31660711765289307,0.5408244729042053,-0.029374882578849792,0.29358071088790894,0.6536833643913269,-0.03212577849626541,0.2802969813346863,0.7489035129547119,-0.03549163043498993,0.23265314102172852,0.6249309778213501,-0.017281880602240562,0.2496727854013443,0.5237436890602112,-0.0770471841096878,0.23428760468959808,0.6688438057899475,-0.10565727949142456,0.22614775598049164,0.7736407518386841,-0.11019545048475266,0.16115492582321167,0.6351543664932251,-0.035963818430900574,0.17754653096199036,0.5290365815162659,-0.09787633270025253,0.17351742088794708,0.6751303672790527,-0.1156429648399353,0.17244534194469452,0.7777692675590515,-0.11253657191991806,0.08684384822845459,0.6609137654304504,-0.05886410176753998,0.10438568890094757,0.5742534399032593,-0.09389632195234299,0.11566293239593506,0.675807774066925,-0.10155059397220612,0.12257399410009384,0.7518261671066284,-0.0998736098408699
A,0.15209174156188965,0.9254105091094971,-3.383193059036671e-09,0.26999035477638245,0.8714929223060608,-0.032080791890621185,0.362761914730072,0.7423895597457886,-0.051016803830862045,0.4034985601902008,0.6176608800888062,-0.07416044920682907,0.4083186388015747,0.5154273509979248,-0.09394363313913345,0.2959664463996887,0.6082038879394531,0.008436985313892365,0.30742934346199036,0.5206893086433411,-0.007669495418667793,0.2893826365470886,0.6295834183692932,-0.007408531382679939,0.2790921926498413,0.7178676724433899,-0.009401618503034115,0.23035693168640137,0.5998549461364746,-0.0032099897507578135,0.24397647380828857,0.50635826587677,-0.0503598116338253,0.23333366215229034,0.6423990726470947,-0.07550084590911865,0.22674201428890228,0.7416683435440063,-0.08023631572723389,0.16327506303787231,0.6100588440895081,-0.02050340175628662,0.17870266735553741,0.509105920791626,-0.07057037204504013,0.17761965095996857,0.6455472707748413,-0.08806373924016953,0.1767910122871399,0.7414345741271973,-0.08762083202600479,0.09378764033317566,0.6334701776504517,-0.04122524708509445,0.11128102988004684,0.556610107421875,-0.06909861415624619,0.1223682314157486,0.6518938541412354,-0.07667950540781021,0.12861019372940063,0.7218008041381836,-0.07654417306184769
A,0.25854364037513733,0.8236619234085083,-3.399301951034772e-09,0.33890223503112793,0.7619407773017883,-0.016347497701644897,0.3893378674983978,0.6609024405479431,-0.028101768344640732,0.40800997614860535,0.5690197348594666,-0.045077092945575714,0.41206544637680054,0.49694210290908813,-0.05969378352165222,0.32612648606300354,0.5728849172592163,0.016076982021331787,0.33849993348121643,0.5127719044685364,0.0039502885192632675,0.3363349735736847,0.5916582345962524,0.0024551162496209145,0.3322259187698364,0.6577377319335938,1.7117137758759782e-05,0.28153958916664124,0.5751138925552368,0.003510958980768919,0.2939075827598572,0.5056033134460449,-0.03260846063494682,0.29894667863845825,0.5999422073364258,-0.053592484444379807,0.2987484931945801,0.6728073954582214,-0.05835120007395744,0.2339613437652588,0.5916928648948669,-0.012987453490495682,0.24573950469493866,0.5151312947273254,-0.05024333670735359,0.25785595178604126,0.6063335537910461,-0.06352390348911285,0.260237455368042,0.6778869032859802,-0.06300780922174454,0.18335525691509247,0.6195757389068604,-0.031376440078020096,0.19332405924797058,0.5487560629844666,-0.052652567625045776,0.2132836878299713,0.6045722365379333,-0.05837574228644371,0.22125732898712158,0.6543542146682739,-0.0581849180161953
A,0.27248039841651917,0.829969048500061,-3.883428245643472e-09,0.34889596700668335,0.7725493907928467,-0.016264047473669052,0.39666232466697693,0.6754936575889587,-0.028916221112012863,0.4119936227798462,0.5884860754013062,-0.045935213565826416,0.41649046540260315,0.5181314945220947,-0.06052367389202118,0.33806705474853516,0.5945650935173035,0.010472385212779045,0.3483557105064392,0.540883481502533,-7.020455814199522e-05,0.3454637825489044,0.6167277693748474,0.0005309415282681584,0.341264933347702,0.680830717086792,-0.00042131004738621414,0.29485470056533813,0.5987101197242737,-0.0005843137623742223,0.30549201369285583,0.5374333262443542,-0.03291958197951317,0.31019386649131775,0.6263628602027893,-0.04931263625621796,0.3097779452800751,0.6935225129127502,-0.05164723098278046,0.2501634359359741,0.6161829829216003,-0.014995744451880455,0.2600271701812744,0.5495927333831787,-0.0482599176466465,0.27059948444366455,0.635261058807373,-0.05718165263533592,0.2724611759185791,0.6973776817321777,-0.054639413952827454,0.20321422815322876,0.6435387134552002,-0.031174974516034126,0.2130727618932724,0.5803272128105164,-0.04969083517789841,0.230078786611557,0.6358119249343872,-0.05236690863966942,0.23591235280036926,0.6808388233184814,-0.05014638230204582
A,0.2880127727985382,0.8665702939033508,-4.440572798358744e-09,0.3658592104911804,0.8087082505226135,-0.01872735470533371,0.4151028096675873,0.7031832337379456,-0.03189235180616379,0.4318269193172455,0.6104264855384827,-0.04895484074950218,0.4368375241756439,0.5376919507980347,-0.0632181465625763,0.35640788078308105,0.6204226016998291,0.008192370645701885,0.3627075254917145,0.5638748407363892,-0.001621647970750928,0.3610360026359558,0.6432650685310364,0.0007384598720818758,0.35853391885757446,0.7093574404716492,0.0011171703226864338,0.31090524792671204,0.624346911907196,-0.0016678925603628159,0.3178536295890808,0.5618458986282349,-0.032159533351659775,0.3240923583507538,0.654608428478241,-0.046344224363565445,0.3255370259284973,0.721074640750885,-0.047177672386169434,0.26497015357017517,0.6419682502746582,-0.015151864849030972,0.27064359188079834,0.5744032263755798,-0.04649811610579491,0.283222496509552,0.6623303890228271,-0.0537969134747982,0.2875811457633972,0.7244259715080261,-0.05020551756024361,0.2176036536693573,0.6696690320968628,-0.030777284875512123,0.22344732284545898,0.6070027351379395,-0.046896569430828094,0.2411801815032959,0.6628721356391907,-0.04834654927253723,0.24889738857746124,0.7061222195625305,-0.04530181735754013
E,0.2087915539741516,0.7920869588851929,-1.6457573082107047e-09,0.2866613268852234,0.7563625574111938,-0.015448580496013165,0.3542758524417877,0.6724615693092346,-0.026078110560774803,0.3849371671676636,0.5911744832992554,-0.04098128899931908,0.38382890820503235,0.521757960319519,-0.054130736738443375,0.2954111099243164,0.5835244059562683,0.014390604570508003,0.31371456384658813,0.5239624381065369,0.003491755807772279,0.30553922057151794,0.5871121287345886,0.001877433154731989,0.29723766446113586,0.6462668180465698,-0.0005374081083573401,0.25374162197113037,0.5784284472465515,0.0033282532822340727,0.27283886075019836,0.5091663002967834,-0.026516005396842957,0.2687118947505951,0.5878618955612183,-0.04548029601573944,0.26208582520484924,0.6598780751228333,-0.051093246787786484,0.20806559920310974,0.5846523642539978,-0.011223184876143932,0.22973038256168365,0.5185109376907349,-0.04199745133519173,0.22921106219291687,0.6061543226242065,-0.05312056094408035,0.22517846524715424,0.6775946617126465,-0.053425733000040054,0.1594465970993042,0.6009992957115173,-0.02819187380373478,0.1790044903755188,0.5480598211288452,-0.0466509684920311,0.18945732712745667,0.6124847531318665,-0.05053369700908661,0.19289442896842957,0.6670098304748535,-0.04951799660921097
E,0.24703799188137054,0.7767906188964844,-1.7240651128958007e-09,0.3354881703853607,0.7354939579963684,-0.012683028355240822,0.3997146487236023,0.6515527367591858,-0.021226350218057632,0.4236636161804199,0.5632652044296265,-0.03545858711004257,0.41910070180892944,0.48698747158050537,-0.04828188940882683,0.33226916193962097,0.5551180243492126,0.02657094970345497,0.34739723801612854,0.49156591296195984,0.01662110723555088,0.34207192063331604,0.5606147050857544,0.014584978111088276,0.3351609706878662,0.6289103627204895,0.01179059874266386,0.2859499752521515,0.5493655800819397,0.013539176434278488,0.3045772314071655,0.4761325716972351,-0.01894051767885685,0.30323541164398193,0.5671464800834656,-0.042718593031167984,0.2962503731250763,0.6510754227638245,-0.050414249300956726,0.23609787225723267,0.5555917620658875,-0.003429301083087921,0.26096799969673157,0.4858110547065735,-0.0385545939207077,0.26569849252700806,0.5829222798347473,-0.056605201214551926,0.2620401680469513,0.6642683744430542,-0.06053660064935684,0.18274906277656555,0.5720059871673584,-0.022318672388792038,0.21002694964408875,0.5171372890472412,-0.044736482203006744,0.22693142294883728,0.586603581905365,-0.05359450355172157,0.23226797580718994,0.6482789516448975,-0.05591413006186485
A,0.2454453408718109,0.7813304662704468,-2.9749243068977194e-09,0.3345438539981842,0.7551766633987427,-0.019705381244421005,0.40563732385635376,0.6690561771392822,-0.03398321568965912,0.4376790225505829,0.5840003490447998,-0.053127482533454895,0.4503045082092285,0.5123498439788818,-0.07142417877912521,0.34341782331466675,0.5625460147857666,0.008234000764787197,0.3658759891986847,0.5007365345954895,-0.007849560119211674,0.3574278950691223,0.5732134580612183,-0.012396736070513725,0.34551066160202026,0.6411236524581909,-0.01675081066787243,0.2965853214263916,0.5521820783615112,-0.004064818378537893,0.3240283727645874,0.48238232731819153,-0.041540324687957764,0.3188706338405609,0.5760993361473083,-0.06516212970018387,0.3068588078022003,0.6563863754272461,-0.07299131155014038,0.24610967934131622,0.5546718835830688,-0.020349036902189255,0.27821847796440125,0.49046826362609863,-0.05811351537704468,0.2770226299762726,0.5925765037536621,-0.07322869449853897,0.26708850264549255,0.6735697388648987,-0.0756092518568039,0.1918412446975708,0.5675679445266724,-0.03939170390367508,0.22324439883232117,0.5192845463752747,-0.06357363611459732,0.23597711324691772,0.5932185053825378,-0.07085779309272766,0.2368549108505249,0.6538944840431213,-0.07202005386352539
E,0.2592984437942505,0.7789920568466187,-1.7760853898707296e-09,0.3443814516067505,0.7517551183700562,-0.017344724386930466,0.421446293592453,0.675338089466095,-0.031810980290174484,0.4583437442779541,0.5958908796310425,-0.05125183239579201,0.457372784614563,0.5187820196151733,-0.06885121762752533,0.36063089966773987,0.5626268982887268,0.01164022833108902,0.3862515091896057,0.5011346936225891,-0.004711339715868235,0.37709447741508484,0.5712676644325256,-0.009060447104275227,0.3633665442466736,0.6417443752288818,-0.012825054116547108,0.3154355585575104,0.5522328615188599,-0.001865440048277378,0.34405818581581116,0.48269015550613403,-0.03937090188264847,0.3356769382953644,0.5740718245506287,-0.062040213495492935,0.32109302282333374,0.6560953259468079,-0.06866426020860672,0.2654743492603302,0.5528994798660278,-0.019350508227944374,0.3009844124317169,0.4918043613433838,-0.05627291277050972,0.2950943410396576,0.5900686383247375,-0.06946025788784027,0.2815471887588501,0.6678558588027954,-0.07024598866701126,0.210912823677063,0.5640976428985596,-0.03959425166249275,0.24518612027168274,0.5170401334762573,-0.061580996960401535,0.25525999069213867,0.5891599655151367,-0.06667067110538483,0.2535736560821533,0.6489574313163757,-0.06618852913379669
A,0.25834277272224426,0.7938895225524902,4.261568875563171e-10,0.3473323881626129,0.7691106200218201,-0.010578245855867863,0.4250005781650543,0.6959172487258911,-0.018607530742883682,0.47408920526504517,0.6254422068595886,-0.03323229402303696,0.5004045963287354,0.5726072788238525,-0.04690684750676155,0.36856186389923096,0.5820574760437012,0.024667564779520035,0.3978317081928253,0.5200720429420471,0.012758002616465092,0.38462910056114197,0.590117871761322,0.0093874866142869,0.36826208233833313,0.6540133953094482,0.005515992641448975,0.3257260024547577,0.5675302743911743,0.009687735699117184,0.35861077904701233,0.4965918958187103,-0.02535470761358738,0.3463398516178131,0.5869453549385071,-0.04972167685627937,0.32851603627204895,0.6656544208526611,-0.05760135129094124,0.27711308002471924,0.566045343875885,-0.009026040323078632,0.31251204013824463,0.4988919496536255,-0.046068985015153885,0.30492010712623596,0.5973919630050659,-0.06328124552965164,0.2905040383338928,0.6755441427230835,-0.06622999161481857,0.2242106795310974,0.5731124877929688,-0.02958761900663376,0.25667285919189453,0.5235585570335388,-0.05307770520448685,0.2639087438583374,0.5968764424324036,-0.06147614121437073,0.260703980922699,0.6558419466018677,-0.06332045048475266
